MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
23,2,594,0,0,0,0,0,2,0,0,,,,,,,,,"Luís Ayoví Luís Alfredo Ayoví Medina Position: MF 178cm (5-10) Born: May 5, 1993 in Guayaquil, Ecuador ec Citizenship: Ecuador ec",Ecuador 
4,2,245,0,,0,0,0,0,0,0,,,,,,,,,"Marlon Ayoví Marlon Riter Ayoví Mosquera Position: MF (DM) 177cm (5-9½) Born: September 27, 1971 in Guayaquil, Ecuador ec National Team: Ecuador ec",Ecuador 
123,62,"6,729",28,8,26,2,2,27,3,0,0,,,,,,,,"Orlindo Ayoví Orlindo Ayoví Caicedo Position: FW ▪  Footed: Right 190cm (6-2½) Born: September 15, 1984 in Eloy Alfaro, Ecuador ec Citizenship: Ecuador ec",Ecuador 
391,329,"30,350",31,31,27,4,6,55,7,1,232,0,0,0,0,0,0,0,"Walter Ayoví Walter Orlando Ayoví Corozo Position: DF-MF (FB-WM, left) 171cm, 68kg (5-7, 150lb) Born: August 11, 1979 in Camarones, Chile cl National Team: Ecuador ec",Ecuador 
1,0,44,0,0,0,0,0,0,0,0,,,,,,,,,"Wilmer Ayovi Wilmer Ayovi Position: MF Born: April 19, 2002 Citizenship: Ecuador ec",Ecuador 
47,4,"1,022",6,1,6,0,0,2,0,0,,,,,,,,,"Wilter Ayoví Wilter Andrés Ayoví Mina Position: FW 167cm, 60kg (5-5½, 132lb) Born: April 17, 1997 (Age: 25-129d) in Guayaquil, Ecuador ec Youth National Team: Ecuador ec Club: Mushuc Runa",Ecuador 
78,57,"5,013",1,2,1,0,0,32,4,1,,,,,,,,,"Fabrício Bagüí Fabrício Ildegar Bagüí Wila Position: MF Born: May 7, 1989 in Shushufindi, Ecuador ec Citizenship: Ecuador ec",Ecuador 
464,446,"39,620",6,4,5,1,1,82,2,0,37,,,,,,,,"Óscar Bagüí Óscar Dalmiro Bagüi Angúlo Position: DF 173cm, 64kg (5-8, 141lb) Born: December 10, 1982 in Esmeraldas, Ecuador ec National Team: Ecuador ec",Ecuador 
2,2,180,0,0,0,0,0,1,0,0,,,,,,,,,"Carlos Bailón Carlos Javier Bailón Angulo Position: FW Born: August 22, 1993 Citizenship: Ecuador ec",Ecuador 
154,115,"10,270",26,6,24,2,2,15,1,1,3,6,0,5,0,3,,,"Manu Balda Fabert Manuel Balda Rodríguez Position: MF (WM) 173cm (5-8) Born: February 21, 1992 (Age: 30-184d) in Portoviejo, Ecuador ec Citizenship: Ecuador ec Club: Deportivo Cuenca",Ecuador 
178,106,"11,042",20,9,19,1,1,41,4,0,2,,,,,,,,"Jhonny Baldeón Jhonny Alejandro Baldeón Parreño Position: FW 168cm, 68kg (5-6, 150lb) Born: June 15, 1981 in Sangolquí, Ecuador ec National Team: Ecuador ec",Ecuador 
1,0,21,0,0,0,0,0,0,0,0,2,,,,,,,,"Adriana Barré Position: MF 153cm (5-0) Born: April 4, 1995 in Santo Domingo de los Colorados, Ecuador ec National Team: Ecuador ec",Ecuador 
21,11,"1,219",2,0,2,0,1,5,0,0,,,,,,,,,"Mario Barrionuevo Ávila Mario Guillermo Barrionuevo Ávila Position: MF Born: May 25, 1992 Citizenship: Ecuador ec",Ecuador 
17,8,813,0,1,0,0,0,1,0,0,,,,,,,,,"José Luis Gutiérrez Bastidas Position: FW-MF Born: March 3, 1993 in Santo Domingo de los Colorados, Ecuador ec Youth National Team: Ecuador ec",Ecuador 
86,75,"6,705",3,0,3,0,0,23,4,2,,,,,,,,,"Anthony Bedoya Position: DF (CB) 179cm, 76kg (5-10, 168lb) Born: January 26, 1996 (Age: 26-210d) in Guayaquil, Ecuador ec Citizenship: Ecuador ec Club: Mushuc Runa",Ecuador 
1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,"Jaydah Bedoya Jaydah Marie Bedoya Paiva Position: FW Born: March 20, 2002 (Age: 20-157d) in New Bedford, Massachusetts, United States us National Team: Ecuador ec  Other: United States",Ecuador 
1,0,59,0,0,0,0,0,0,0,0,,,,,,,,,"Pierre Bellolio Pierre Geovanny Bellolio Pilaloa Position: GK 185cm (6-½) Born: June 22, 1999 Citizenship: Ecuador ec",Ecuador 
227,198,"18,397",118,35,113,5,11,31,0,,134,,,,,,,,"Christian Benítez Christian Rogelio Benítez Betancourt Position: FW 170cm, 72kg (5-6½, 159lb) Born: May 1, 1986 in Quito, Ecuador ec National Team: Ecuador ec",Ecuador 
8,5,388,0,0,0,0,0,1,0,0,,,,,,,,,"Jefferson Josué Arisala Bennet Jefferson Josué Arisala Bennet Position: FW Born: August 10, 2000 Citizenship: Ecuador ec",Ecuador 
