MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
104,71,"6,189",10,2,10,0,0,15,1,1,38,2,0,0,1,5,0,0,"Vajebah Sakor Position: MF ▪  Footed: Left 185cm, 73kg (6-½, 161lb) Born: April 14, 1996 (Age: 26-131d) in Monrovia, Liberia lr Youth National Team: Norway no  Other: Liberia Club: Triestina",Norway 
18,14,"1,249",0,1,0,0,0,0,0,0,8,6,0,2,25,10,,,"Tord Salte Tord Johnsen Salte Position: DF ▪  Footed: Right 184cm (6-0) Born: February 8, 1999 (Age: 23-196d) in Oslo, Norway no Youth National Team: Norway no Club: Arendal Fotball",Norway 
163,151,"13,763",37,34,37,0,0,15,0,0,156,102,13,30,53,83,0,0,"Ulrik Saltnes Position: DF-MF (CM, left) ▪  Footed: Right 187cm, 78kg (6-1½, 172lb) Born: November 10, 1992 (Age: 29-286d) in Brønnøysund, Norway no Citizenship: Norway no Club: Bodø/Glimt",Norway 
129,85,"7,968",32,12,31,1,2,12,1,0,159,62,27,89,14,26,0,0,"Lars-Jørgen Salvesen Position: FW ▪  Footed: Right 180cm, 69kg (5-10½, 152lb) Born: February 19, 1996 (Age: 26-185d) in Kristiansand, Norway no Citizenship: Norway no Club: Bodø/Glimt",Norway 
1,0,32,0,0,0,0,0,0,0,,,,,,,,,,"Henrik Salveson Position: MF Born: July 28, 1981 Citizenship: Norway no",Norway 
339,304,"26,146",28,24,24,4,5,52,3,0,106,8,0,5,3,5,0,0,"Jone Samuelsen Position: MF (CM-DM) ▪  Footed: Right 173cm, 73kg (5-8, 161lb) Born: July 6, 1984 in Stavanger, Norway no National Team: Norway no",Norway 
127,64,"5,985",11,6,11,0,0,15,0,0,113,103,19,70,14,50,1,0,"Martin Samuelsen Position: FW-MF ▪  Footed: Right 189cm, 72kg (6-2, 159lb) Born: April 17, 1997 (Age: 25-128d) in Haugesund, Norway no National Team: Norway no Club: Haugesund",Norway 
31,25,"2,201",1,,1,0,0,3,0,0,,,,,,,,,"Svanhild Sand Position: DF Born: October 20, 1998 Youth National Team: Norway no",Norway 
22,18,"1,760",2,1,2,0,0,1,0,0,6,,,,,,,,"Brit Sandaune Position: FW Born: June 5, 1972 in Stjørdal, Norway no National Team: Norway no",Norway 
23,13,"1,328",0,0,0,0,0,3,0,0,25,0,0,2,19,9,0,0,"Erik Sandberg Erik Tobias Sandberg Position: DF Born: February 27, 2000 (Age: 22-177d) Youth National Team: Norway no Club: Jerv",Norway 
3,2,201,3,0,3,0,0,0,0,0,,,,,,,,,"Kristin Sandberg Born: March 23, 1972 Citizenship: Norway no",Norway 
108,82,"7,195",18,14,8,10,11,8,0,0,73,114,5,499,37,90,0,0,"Niklas Sandberg Position: FW-MF 180cm, 64kg (5-10½, 141lb) Born: May 18, 1995 (Age: 27-097d) in Sandnes, Norway no Citizenship: Norway no Club: Viking",Norway 
51,18,"1,901",5,3,5,0,0,5,0,0,26,16,3,23,17,18,,,"Mads Sande Mads Berg Sande Position: MF ▪  Footed: Right 185cm, 73kg (6-½, 161lb) Born: March 22, 1998 (Age: 24-154d) Youth National Team: Norway no Club: Haugesund",Norway 
1,1,90,0,0,0,0,0,0,0,,,,,,,,,,"Thomas Sandem Position: GK Born: March 27, 1973 Citizenship: Norway no",Norway 
6,2,262,1,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,"Simen Sandmæl Simen Raaen Sandmæl Position: MF 180cm, 72kg (5-10½, 159lb) Born: August 4, 1990 in Meråker, Norway no Citizenship: Norway no",Norway 
1,0,26,0,,0,0,0,0,0,0,,,,,,,,,"Marianne Sandnes Marianne Nikoline Øvstaas Sandnes Position: GK Born: August 19, 2000 Citizenship: Norway no",Norway 
