MP,games_starts,minutes,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,main_info,country
149,94,"8,387",39,10,34,5,5,26,1,0,84,22,10,1,1,5,0,0,"Yannick Boli Yannick Toapry Boli Position: FW ▪  Footed: Right 181cm, 74kg (5-11, 163lb) Born: January 13, 1988 (Age: 34-223d) in Saint-Maur-des-Fossés, France fr National Team: Côte d'Ivoire ci  Other: France Club: JL Chiang Mai United FC",Côte d'Ivoire 
115,83,"7,697",39,7,37,2,3,26,1,1,51,0,0,0,0,0,0,0,"Yohan Boli Position: FW ▪  Footed: Right 181cm, 76kg (5-11, 168lb) Born: November 17, 1993 (Age: 28-280d) in Arras, France fr National Team: Côte d'Ivoire ci  Other: France Club: Al Rayyan",Côte d'Ivoire 
181,68,"7,295",21,8,21,0,0,12,1,0,57,10,9,34,8,14,0,0,"Mathis Bolly Mathis Gazoa Kippersund Bolly Position: FW-MF (WM) ▪  Footed: Both 185cm, 77kg (6-½, 170lb) Born: November 14, 1990 (Age: 31-283d) in Oslo, Norway no National Team: Côte d'Ivoire ci  Other: Norway Club: Molde",Côte d'Ivoire 
251,248,"22,097",13,6,13,0,0,31,6,1,213,47,6,1,194,191,0,2,"Willy Boly Position: DF (CB) ▪  Footed: 86% Right* 195cm, 81kg (6-4½, 179lb) Born: February 3, 1991 (Age: 31-202d) in Melun, France fr National Team: Côte d'Ivoire ci  Other: France Club: Wolverhampton Wanderers Wages: £ 50,000 Weekly Expires June 2023. Via Capology.",Côte d'Ivoire 
241,185,"16,662",106,26,91,15,17,29,2,0,258,34,6,2,8,8,0,0,"Wilfried Bony Wilfried Guemiand Bony Position: FW ▪  Footed: Right 183cm, 86kg (6-0, 190lb) Born: December 10, 1988 in Bingerville, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Twitter: @wilfriedbony",Côte d'Ivoire 
7,4,379,1,0,1,0,0,3,0,,,,,,,,,,"Herve Bostan Amani Position: FW 184cm, 73kg (6-0, 161lb) Born: October 11, 1997 Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
7,2,172,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"Jean-Jacques Bougouhi Position: FW ▪  Footed: Right 176cm, 71kg (5-9, 157lb) Born: June 12, 1992 in Bingerville, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
19,10,961,0,0,0,0,0,1,0,0,7,13,0,49,15,10,,,"Willie Britto Dagou Willie Britto Position: DF 183cm, 67kg (6-0, 148lb) Born: December 15, 1996 National Team: Côte d'Ivoire ci",Côte d'Ivoire 
1,1,90,0,0,0,0,0,0,0,0,2,0,0,0,2,1,,,"Lamine Buhanga Lamine Buhanga Position: DF ▪  Footed: Right 181cm, 73kg (5-11, 161lb) Born: October 3, 2001 Citizenship: Côte d'Ivoire ci  Other: France",Côte d'Ivoire 
7,1,150,0,0,0,0,0,2,0,0,6,5,0,2,1,1,0,0,"Drissa Camara Position: MF ▪  Footed: Right 169cm, 54kg (5-6½, 119lb) Born: February 18, 2002 (Age: 20-187d) Citizenship: Côte d'Ivoire ci Club: Parma",Côte d'Ivoire 
149,78,"7,618",24,11,24,0,0,16,3,0,146,,,,,,,,"Axel Cédric Konan Haouliais Axel Cédric Konan Position: FW 180cm, 74kg (5-10½, 163lb) Born: January 25, 1983 in Abidjan, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
4,1,103,0,0,0,0,0,0,0,0,1,2,0,0,1,3,,,"Mohamed Cheik Toure Mohamed Cheick-Ali Toure Position: MF 179cm (5-10) Born: March 30, 1997 Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
20,16,"1,430",0,0,0,0,0,8,1,1,19,17,1,3,22,24,0,0,"Ibrahim Cissé Position: DF 188cm (6-2) Born: January 11, 1999 (Age: 23-225d) Citizenship: Côte d'Ivoire ci Club: Nice Wages: € Weekly Expires June 2023. Via Capology.",Côte d'Ivoire 
1,0,1,0,0,0,0,0,0,0,,,,,,,,,,"Isaac Cissé Position: FW Born: February 3, 1994 in Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
1,1,68,0,0,0,0,0,0,0,0,2,,,,,,,,"Nadège Cissé Position: FW 177cm (5-9½) Born: April 4, 1997 (Age: 25-142d) National Team: Côte d'Ivoire ci Club: FK Dynamo-BDU Minsk",Côte d'Ivoire 
298,213,"19,325",59,23,59,0,1,30,4,0,187,0,0,0,0,0,0,0,"Sekou Cissé Position: FW 187cm, 81kg (6-1½, 179lb) Born: May 23, 1985 (Age: 37-093d) in Dabou, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: CA Pontarlier",Côte d'Ivoire 
192,157,"14,030",49,20,46,3,4,21,0,0,36,31,16,38,7,10,0,0,"Davy Claude Angan Davy Claude Angan N'Guessan Position: FW 182cm, 74kg (5-11½, 163lb) Born: September 20, 1987 in Abidjan, Côte d'Ivoire ci Citizenship: Côte d'Ivoire ci",Côte d'Ivoire 
226,128,"12,072",40,23,40,0,1,18,2,1,152,155,54,248,97,124,5,0,"Maxwel Cornet Gnaly Maxwell Cornet Position: DF-FW-MF ▪  Footed: 79% Left* 179cm, 68kg (5-10, 150lb) Born: September 27, 1996 (Age: 25-331d) in Brégbo, Côte d'Ivoire ci National Team: Côte d'Ivoire ci  Other: France Club: Burnley",Côte d'Ivoire 
2,2,180,0,0,0,0,0,0,0,0,1,,,,,,,,"Djelika Coulibaly Position: MF 184cm (6-0) Born: February 22, 1984 in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci",Côte d'Ivoire 
4,4,360,0,0,0,0,0,3,0,0,5,,,,,,,,"Fatou Coulibaly Fatoumata Coulibaly Position: DF 172cm (5-7½) Born: February 13, 1987 (Age: 35-192d) in Abidjan, Côte d'Ivoire ci National Team: Côte d'Ivoire ci Club: Barcelona FA",Côte d'Ivoire 
